frase_teste,saida_correta,predicao_sistema
e para os que acham que está por unk uma era paulista a unk de que a falta de unk unk e unk deixa a pele unk conhecida em brasília por unk a a paulista $. $¶,"['KC', 'PRP', 'DET', 'SPEC', 'V', 'KS', 'V', 'PRP', 'V', 'DET', 'N', 'ADJ', 'DET', 'N', 'PRP', 'KS', 'DET', 'N', 'PRP', 'N', 'ADJ', 'KC', 'ADJ', 'V', 'DET', 'N', 'DERS', 'V', 'PRP', 'B', 'PRP', 'N', 'PRP', 'DET', 'N', 'PU', 'PU']","['DET', 'N', 'PRP', 'N', 'PU', 'PU', 'PU', 'PU', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'V', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP']"
unk lhe unk $! $¶,"['V', 'PERS', 'NUM', 'PU', 'PU']","['PRP', 'DET', 'UNK', 'DET', 'N']"
unk $¶,"['M', 'PU']","['DET', 'N']"
unk rápido $: em que dia começa o unk 21 $? $¶,"['V', 'N', 'PU', 'PRP', 'DET', 'N', 'V', 'DET', 'N', 'NUM', 'PU', 'PU']","['PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'V', 'DET', 'N', 'PRP', 'N', 'PRP']"
se unk 1º de janeiro de 2000 unk $. $¶,"['PERS', 'V', 'NUM', 'PRP', 'N', 'PRP', 'NUM', 'V', 'PU', 'PU']","['DET', 'UNK', 'NUM', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
o próximo unk começa de aqui a unk seis anos e não cinco $. $¶,"['DET', 'ADJ', 'N', 'V', 'PRP', 'ADV', 'PRP', 'ADJ', 'NUM', 'N', 'KC', 'ADV', 'NUM', 'PU', 'PU']","['DET', 'N', 'UNK', 'V', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
ou=seja em o primeiro dia de unk $. $¶,"['ADV', 'PRP', 'DET', 'NUM', 'N', 'PRP', 'NUM', 'PU', 'PU']","['PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
é simples como explicou minha unk unk unk de o jornal norte-americano unk em coluna recente $. $¶,"['V', 'ADJ', 'ADV', 'V', 'S', 'N', 'G', 'N', 'PRP', 'DET', 'N', 'ADJ', 'T', 'PRP', 'N', 'ADJ', 'PU', 'PU']","['PRP', 'DET', 'N', 'PU', 'PU', 'UNK', 'UNK', 'UNK', 'DET', 'N', 'PRP', 'DET', 'UNK', 'DET', 'N', 'DET', 'N', 'PRP']"
o primeiro ano de a unk foi o de número um não zero $. $¶,"['DET', 'NUM', 'N', 'PRP', 'DET', 'E', 'V', 'DET', 'PRP', 'N', 'NUM', 'ADV', 'NUM', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'ADJ', 'PRP', 'DET']"
portanto o primeiro unk terminou em 31 de dezembro de o ano 100 e não unk $. $¶,"['ADV', 'DET', 'NUM', 'N', 'V', 'PRP', 'NUM', 'PRP', 'N', 'PRP', 'DET', 'N', 'NUM', 'KC', 'ADV', 'NUM', 'PU', 'PU']","['N', 'PRP', 'DET', 'UNK', 'N', 'PRP', 'DET', 'N', 'V', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
unk $... $¶,"['ADV', 'PU', 'PU']","['PRP', 'DET', 'N']"
será difícil convencer as pessoas de que unk de esperar mais unk dias por o terceiro unk $. $¶,"['V', 'ADJ', 'V', 'DET', 'N', 'PRP', 'KS', 'V', 'PRP', 'V', 'ADV', 'NUM', 'N', 'PRP', 'DET', 'NUM', 'N', 'PU', 'PU']","['DET', 'N', 'ADJ', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'ADJ', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'DET', 'N']"
a maioria vai comemorar em o réveillon alt unk de 2000 $. $¶,"['DET', 'N', 'V', 'V', 'PRP', 'DET', 'N', 'PRP', 'NUM', 'PU', 'PU']","['DET', 'N', 'PRP', 'V', 'DET', 'N', 'PRP', 'DET', 'UNK', 'DET', 'N', 'PRP', 'DET']"
o de unk ficará unk para os unk unk $. $¶,"['DET', 'PRP', 'NUM', 'V', 'V', 'PRP', 'DET', 'ADV', 'ADJ', 'PU', 'PU']","['DET', 'N', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'UNK', 'DET', 'N']"
de minha parte vou já unk me para unk duas unk unk o que nem unk conseguiu $. $¶,"['PRP', 'S', 'N', 'V', 'ADV', 'V', 'PERS', 'PRP', 'V', 'NUM', 'N', 'ADJ', 'DET', 'SPEC', 'ADV', 'M', 'V', 'PU', 'PU']","['N', 'PU', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'V', 'UNK', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
"vai ser unk unk $"" como escreve a unk $. $¶","['V', 'V', 'N', 'PU', 'PU', 'ADV', 'V', 'DET', 'V', 'PU', 'PU']","['DET', 'N', 'UNK', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP']"
essa confusão comum com anos unk e unk é só mais um exemplo de a dificuldade que as pessoas tem com números $. $¶,"['DET', 'N', 'ADJ', 'PRP', 'N', 'N', 'KC', 'N', 'V', 'ADV', 'ADV', 'NUM', 'N', 'PRP', 'DET', 'N', 'SPEC', 'DET', 'N', 'V', 'PRP', 'N', 'PU', 'PU']","['DET', 'N', 'ADJ', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET']"
ela é tão unk que se deveria adotar o unk unk $( por unk com unk $) $. $¶,"['PERS', 'V', 'KOMP', 'ADJ', 'KS', 'PERS', 'V', 'V', 'DET', 'N', 'DERS', 'PU', 'PRP', 'N', 'PRP', 'ADJ', 'PU', 'PU', 'PU']","['DET', 'N', 'PRP', 'UNK', 'DET', 'N', 'PU', 'PU', 'PU', 'UNK', 'UNK', 'N', 'PRP', 'DET', 'N', 'UNK', 'PRP', 'DET', 'N']"
lamento dizer que em esta matéria ninguém supera os jornalistas $. $¶,"['V', 'V', 'KS', 'PRP', 'DET', 'N', 'SPEC', 'V', 'DET', 'N', 'PU', 'PU']","['PRP', 'ADV', 'V', 'PRP', 'DET', 'N', 'PRP', 'V', 'DET', 'N', 'PRP', 'DET']"
unk porque todos eles de o mais unk de os unk a o mais unk de os editores unk os números $. $¶,"['ADV', 'KS', 'DET', 'PERS', 'PRP', 'DET', 'KOMP', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'KOMP', 'ADJ', 'PRP', 'DET', 'N', 'DERS', 'DET', 'N', 'PU', 'PU']","['PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'DET', 'N', 'PRP', 'DET']"
em sua unk unk as unk unk a unk de a unk unk se com a própria noção de informação $. $¶,"['PRP', 'S', 'V', 'N', 'DET', 'N', 'V', 'DET', 'ADJ', 'PRP', 'DET', 'N', 'V', 'PERS', 'PRP', 'DET', 'ADJ', 'N', 'PRP', 'N', 'PU', 'PU']","['DET', 'N', 'UNK', 'UNK', 'DET', 'UNK', 'UNK', 'DET', 'N', 'PRP', 'DET', 'UNK', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'N', 'PRP', 'DET', 'N', 'PRP']"
unk se em o papel de unk $ ou unk $ entre leitores unk e esse unk de unk unk unk e unk unk por unk unk com unk e unk milhão unk bilhão $. $¶,"['V', 'PERS', 'PRP', 'DET', 'N', 'PRP', 'N', 'PU', 'KC', 'N', 'PU', 'PRP', 'N', 'ADJ', 'KC', 'DET', 'N', 'PRP', 'ADJ', 'N', 'N', 'KC', 'N', 'V', 'PRP', 'V', 'PROP', 'PRP', 'P', 'KC', 'V', 'N', 'PRP', 'N', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'PERS', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'UNK', 'UNK', 'N', 'UNK', 'UNK', 'PRP', 'UNK', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP']"
unk acham que ninguém vai unk $. $¶,"['ADV', 'V', 'KS', 'SPEC', 'V', 'V', 'PU', 'PU']","['PU', 'PU', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP']"
unk se unk $: há mais leitores unk do=que se poderia imaginar $. $¶,"['V', 'PERS', 'ADV', 'PU', 'V', 'KOMP', 'N', 'ADJ', 'KS', 'PERS', 'V', 'V', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'N', 'V', 'PERS', 'UNK', 'DET', 'N', 'PRP', 'N', 'PRP', 'DET']"
muitos de eles terão unk que unk unk unk e não 365 dias para me unk a o último ano de o segundo unk $. $¶,"['DET', 'PRP', 'PERS', 'V', 'V', 'KS', 'V', 'ADV', 'NUM', 'KC', 'ADV', 'NUM', 'N', 'PRP', 'PERS', 'V', 'PRP', 'DET', 'NUM', 'N', 'PRP', 'DET', 'NUM', 'N', 'PU', 'PU']","['PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'UNK', 'UNK', 'N', 'PRP', 'NUM', 'N', 'PRP', 'N', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
boa unk unk que foi unk de unk mas os unk unk se unk $: será que 2000 é unk $? $¶,"['ADJ', 'N', 'V', 'KS', 'V', 'N', 'PRP', 'N', 'KC', 'DET', 'ADV', 'ADJ', 'PERS', 'V', 'PU', 'V', 'KS', 'NUM', 'V', 'ADJ', 'PU', 'PU']","['PRP', 'UNK', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP']"
é $. $¶,"['V', 'PU', 'PU']","['DET', 'N', 'PRP']"
unk esses leitores que unk a verdadeira unk de os números a unk unk em estes três meses alguns unk unk de essa unk unk que jornalistas unk a os números $. $¶,"['PRP', 'DET', 'N', 'SPEC', 'V', 'DET', 'ADJ', 'N', 'PRP', 'DET', 'N', 'DET', 'N', 'V', 'PRP', 'DET', 'NUM', 'N', 'DET', 'N', 'ADJ', 'PRP', 'DET', 'N', 'ADJ', 'SPEC', 'N', 'V', 'PRP', 'DET', 'N', 'PU', 'PU']","['DET', 'N', 'PERS', 'V', 'UNK', 'DET', 'N', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'UNK', 'N', 'PRP', 'N', 'PRP', 'DET', 'UNK', 'UNK', 'DET', 'N', 'UNK', 'UNK', 'DET', 'N', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET']"
começo por um caso muito unk de o caderno unk um de os poucos que unk resposta de a unk a o unk $. $¶,"['V', 'PRP', 'DET', 'N', 'ADV', 'ADJ', 'PRP', 'DET', 'N', 'F', 'NUM', 'PRP', 'DET', 'DET', 'SPEC', 'V', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PU', 'PU']","['N', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'DET', 'N', 'V', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'N', 'PRP', 'DET', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N']"
a unk de os unk unk em 31 de outubro uma segunda-feira o caderno dedicado a jovens $( unk mais uma unk de a classe=média unk $) unk unk reportagem em a capa $. $¶,"['DET', 'N', 'PRP', 'DET', 'N', 'PU', 'PRP', 'NUM', 'PRP', 'N', 'DET', 'N', 'DET', 'N', 'V', 'PRP', 'ADJ', 'PU', 'N', 'ADV', 'NUM', 'N', 'PRP', 'DET', 'N', 'M', 'PU', 'V', 'ADJ', 'N', 'PRP', 'DET', 'N', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'UNK', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'V', 'V', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'UNK', 'N', 'PRP', 'N', 'V', 'DET', 'N']"
unk a tudo que se unk e viu em 20 anos o título unk que vida em os unk volta a unk jovens $. $¶,"['ADV', 'PRP', 'SPEC', 'SPEC', 'PERS', 'V', 'KC', 'V', 'PRP', 'NUM', 'N', 'DET', 'N', 'V', 'KS', 'N', 'PRP', 'DET', 'N', 'V', 'PRP', 'V', 'ADJ', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET']"
unk o unk unk estava em a unk unk de jornalistas para o unk usado para explicar o título $: unk por a atividade unk entre os adolescentes em o brasil aumentou quase dez vezes em a última década $( destaque meu $) $. $¶,"['now', 'DET', 'N', 'ADJ', 'V', 'PRP', 'DET', 'N', 'N', 'PRP', 'N', 'PRP', 'DET', 'N', 'V', 'PRP', 'V', 'DET', 'N', 'PU', 'N', 'PRP', 'DET', 'N', 'ADJ', 'PRP', 'DET', 'N', 'PRP', 'DET', 'B', 'V', 'ADV', 'NUM', 'N', 'PRP', 'DET', 'NUM', 'N', 'PU', 'N', 'S', 'PU', 'PU', 'PU']","['DET', 'N', 'UNK', 'UNK', 'PRP', 'DET', 'N', 'UNK', 'UNK', 'DET', 'N', 'PRP', 'DET', 'UNK', 'N', 'PRP', 'V', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'V', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET']"
ora a leitura de o texto unk que o total de unk em todo=o brasil unk de 64 em unk para unk em 1990 $. $¶,"['ADV', 'DET', 'N', 'PRP', 'DET', 'N', 'V', 'KS', 'DET', 'N', 'PRP', 'N', 'PRP', 'DET', 'B', 'V', 'PRP', 'NUM', 'PRP', 'NUM', 'PRP', 'NUM', 'PRP', 'NUM', 'PU', 'PU']","['PRP', 'N', 'V', 'PRP', 'DET', 'N', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
unk em a crítica interna de a edição que unk unk que a quantidade tinha unk quase 11 vezes não 10 e unk confusão com o percentual unk em o texto de unk $% $. $¶,"['V', 'PRP', 'DET', 'N', 'ADJ', 'PRP', 'DET', 'N', 'SPEC', 'V', 'ADV', 'KS', 'DET', 'N', 'V', 'V', 'ADV', 'NUM', 'N', 'ADV', 'NUM', 'KC', 'V', 'N', 'PRP', 'DET', 'ADJ', 'V', 'PRP', 'DET', 'N', 'PRP', 'NUM', 'N', 'PU', 'PU']","['PRP', 'DET', 'N', 'PRP', 'N', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'E', 'PRP', 'DET', 'N', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET']"
recebi então de a unk um unk unk unk de a unk segundo a=qual vale quase tudo para não unk um unk $. $¶,"['V', 'ADV', 'PRP', 'DET', 'N', 'DET', 'N', 'ADV', 'ADJ', 'PRP', 'DET', 'N', 'ADV', 'SPEC', 'N', 'ADV', 'SPEC', 'PRP', 'ADV', 'V', 'NUM', 'V', 'PU', 'PU']","['N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'UNK', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'N', 'PRP', 'DET', 'N']"
leia $: $¶,"['V', 'PU', 'PU']","['DET', 'N', 'PRP']"
o aumento unk foi de unk $% $( $... $) $¶,"['DET', 'N', 'V', 'V', 'PRP', 'NUM', 'N', 'PU', 'PU', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
o aumento foi de unk unk portanto é de unk vezes $. $¶,"['DET', 'N', 'V', 'PRP', 'NUM', 'N', 'ADV', 'V', 'PRP', 'NUM', 'N', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'UNK', 'UNK', 'N', 'PRP', 'DET', 'UNK', 'DET', 'N', 'PRP']"
isso porque os 64 unk unk não podem ser incluídos em a conta $; eles já estavam lá desde o princípio $. $¶,"['SPEC', 'KS', 'DET', 'NUM', 'N', 'ADJ', 'ADV', 'V', 'V', 'ADJ', 'PRP', 'DET', 'N', 'PU', 'PERS', 'ADV', 'V', 'ADV', 'PRP', 'DET', 'N', 'PU', 'PU']","['PRP', 'DET', 'N', 'PRP', 'UNK', 'UNK', 'N', 'PRP', 'DET', 'ADJ', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'V', 'PRP', 'DET', 'N', 'PRP', 'DET']"
a confusão que $( $... $) o unk unk se deve a o modo unk de as pessoas se unk a estes aumentos que é entretanto unk $. $¶,"['DET', 'N', 'SPEC', 'PU', 'PU', 'PU', 'DET', 'N', 'V', 'KS', 'V', 'PRP', 'DET', 'N', 'ADJ', 'PRP', 'DET', 'N', 'PERS', 'V', 'PRP', 'DET', 'N', 'SPEC', 'V', 'ADV', 'ADJ', 'PU', 'PU']","['DET', 'N', 'PRP', 'N', 'PRP', 'DET', 'N', 'UNK', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
a lógica de a coisa é a seguinte $: quando uma coisa aumenta unk ela unk isto é tem aumento de 100 $% $. $¶,"['DET', 'N', 'PRP', 'DET', 'N', 'V', 'DET', 'ADJ', 'PU', 'ADV', 'DET', 'N', 'V', 'ADV', 'PERS', 'V', 'SPEC', 'V', 'V', 'N', 'PRP', 'NUM', 'N', 'PU', 'PU']","['PRP', 'DET', 'N', 'PRP', 'N', 'V', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
se unk que aumentou duas vezes o número terá unk $. $¶,"['KS', 'V', 'KS', 'V', 'NUM', 'N', 'DET', 'N', 'V', 'V', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'N', 'V', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
por=exemplo se o número inicial for 10 um aumento de duas vezes unk a unk a unk $( unk $( unk $) unk 30 $) unk o nosso dez $. $¶,"['ADV', 'KS', 'DET', 'N', 'ADJ', 'V', 'NUM', 'DET', 'N', 'PRP', 'NUM', 'N', 'V', 'DET', 'N', 'PRP', 'NUM', 'PU', 'ADV', 'PU', 'NUM', 'PU', 'PU', 'NUM', 'PU', 'V', 'DET', 'P', 'NUM', 'PU', 'PU']","['V', 'PRP', 'DET', 'N', 'V', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'V', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'V', 'PRP', 'DET', 'N']"
"unk $. $"" $¶","['ADV', 'PU', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET']"
é unk dizer que a aula não unk $. $¶,"['V', 'ADJ', 'V', 'KS', 'DET', 'N', 'ADV', 'V', 'PU', 'PU']","['DET', 'UNK', 'ADV', 'V', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
os 64 unk não estavam lá desde o princípio unk pois em dez anos já tinham unk tempo suficiente para se unk ou unk de=vez de o unk $. $¶,"['DET', 'NUM', 'N', 'ADV', 'V', 'ADV', 'PRP', 'DET', 'N', 'N', 'KS', 'PRP', 'NUM', 'N', 'ADV', 'V', 'V', 'N', 'ADJ', 'PRP', 'PERS', 'V', 'KC', 'V', 'ADV', 'PRP', 'DET', 'N', 'PU', 'PU']","['N', 'PRP', 'UNK', 'DET', 'N', 'V', 'PRP', 'DET', 'N', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'ADV', 'DET', 'N', 'PRP', 'DET', 'N']"
os unk de 1990 eram todos unk unk $. $¶,"['DET', 'NUM', 'PRP', 'NUM', 'V', 'DET', 'N', 'ADJ', 'PU', 'PU']","['DET', 'UNK', 'N', 'PRP', 'N', 'ADJ', 'UNK', 'UNK', 'DET', 'N']"
isso para não argumentar que qualquer pessoa unk unk que o aumento foi superior a dez se unk a os números 64 e unk $. $¶,"['SPEC', 'PRP', 'ADV', 'V', 'KS', 'DET', 'N', 'ADJ', 'V', 'KS', 'DET', 'N', 'V', 'SUP', 'PRP', 'NUM', 'KS', 'V', 'PRP', 'DET', 'N', 'NUM', 'KC', 'NUM', 'PU', 'PU']","['DET', 'N', 'PRP', 'N', 'V', 'PRP', 'NUM', 'UNK', 'UNK', 'DET', 'N', 'PRP', 'N', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'DET', 'N']"
e é para pessoas normais que se escreve jornal $. $¶,"['KC', 'ADV', 'PRP', 'N', 'ADJ', 'ADV', 'PERS', 'V', 'N', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
as vendas unk unk um mistério unk as unk unk de a folha $( cadernos que unk em=parte de o interior de o estado de são=paulo $) $. $¶,"['DET', 'N', 'ADJ', 'PU', 'DET', 'N', 'V', 'DET', 'N', 'ADJ', 'PRP', 'DET', 'F', 'PU', 'N', 'SPEC', 'V', 'ADV', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'S', 'PU', 'PU', 'PU']","['DET', 'N', 'UNK', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET']"
por duas vezes em este trimestre unk em unk unk página que as unk fazem os jornalistas unk também em a queda e não só em a unk $. $¶,"['PRP', 'NUM', 'N', 'PRP', 'DET', 'N', 'V', 'PRP', 'N', 'ADJ', 'N', 'KS', 'DET', 'N', 'V', 'DET', 'N', 'V', 'ADV', 'PRP', 'DET', 'N', 'KC', 'ADV', 'ADV', 'PRP', 'DET', 'N', 'PU', 'PU']","['DET', 'N', 'V', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'UNK', 'M', 'V', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'DET', 'N']"
comércio tem queda de unk $% em as vendas unk a unk para a região de campinas em o último dia 13 $. $¶,"['N', 'V', 'N', 'PRP', 'NUM', 'N', 'PRP', 'DET', 'N', 'V', 'DET', 'F', 'PRP', 'DET', 'N', 'PRP', 'N', 'PRP', 'DET', 'NUM', 'N', 'NUM', 'PU', 'PU']","['V', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'V', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET']"
sua unk unk $( região de são=josé=do=rio=preto $) unk 16 dias antes $: preço de importados é até unk $% mais baixo $. $¶,"['S', 'ADJ', 'F', 'PU', 'N', 'PRP', 'S', 'PU', 'V', 'NUM', 'N', 'ADV', 'PU', 'N', 'PRP', 'V', 'V', 'PRP', 'NUM', 'N', 'KOMP', 'ADJ', 'PU', 'PU']","['DET', 'UNK', 'UNK', 'PRP', 'DET', 'N', 'PU', 'PU', 'UNK', 'N', 'PRP', 'DET', 'N', 'DET', 'N', 'ADV', 'DET', 'N', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP']"
nada pode cair unk 100 $% pois não é possível unk unk zero $. $¶,"['SPEC', 'V', 'V', 'ADV', 'NUM', 'N', 'KS', 'ADV', 'V', 'ADJ', 'V', 'ADV', 'NUM', 'PU', 'PU']","['DET', 'N', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'UNK', 'ADJ', 'PRP', 'DET']"
a não ser é claro que comerciantes unk de o unk unk ou unk com o unk de o real tenham decidido pagar para que os clientes unk suas unk $. $¶,"['PRP', 'ADV', 'V', 'V', 'ADJ', 'KS', 'N', 'ADJ', 'PRP', 'DET', 'N', 'ADJ', 'KC', 'V', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'V', 'V', 'V', 'PRP', 'KS', 'DET', 'N', 'V', 'S', 'N', 'PU', 'PU']","['PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'PRP', 'DET', 'N', 'PRP']"
"a cidade de os unk unk em o dia 16 de novembro o jornal publicou uma unk reportagem $: $"" 50 $% de os moradores de unk usam unk $. $¶","['DET', 'N', 'PRP', 'DET', 'ADJ', 'PU', 'PRP', 'DET', 'N', 'NUM', 'PRP', 'N', 'DET', 'N', 'V', 'DET', 'ADJ', 'N', 'PU', 'PU', 'NUM', 'N', 'PRP', 'DET', 'N', 'PRP', 'I', 'V', 'N', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'UNK', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'N', 'PRP', 'DET', 'UNK', 'KS', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'N', 'PRP', 'DET', 'N']"
fiquei unk que unk poderia ter unk essa cidadezinha unk km a unk de a capital paulista unk um ataque de unk $. $¶,"['V', 'V', 'DET', 'N', 'V', 'V', 'V', 'DET', 'N', 'NUM', 'N', 'PRP', 'N', 'PRP', 'DET', 'N', 'ADJ', 'PRP', 'DET', 'N', 'PRP', 'N', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'PU', 'PU', 'UNK', 'PRP', 'DET', 'N', 'DET', 'UNK', 'N', 'SPEC', 'V', 'UNK', 'DET', 'N']"
